target_name,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,x_mm,y_mm,z_mm,nx,ny,nz,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m
Target_749,32.71259742454626,-98.55035128366654,-141.5066571260512,-29.94299159028226,90.0,32.71259742454625,-90.0,110.0,0.0,0.0,0.0,-1.0,0.5709425319377496,-1.7200281088970015,-2.4697570803402904,-0.5226037911473984,1.5707963267948966,0.5709425319377495,-0.09,0.11,0.0
Target_750,33.58931722767727,-97.46485225388585,-142.9197398261465,-29.61540791996765,90.0,33.58931722767728,-100.0,110.0,0.0,0.0,0.0,-1.0,0.5862441791198222,-1.7010825768001243,-2.4944200260599247,-0.5168863775246408,1.5707963267948966,0.5862441791198223,-0.1,0.11,0.0
Target_751,34.51267382796635,-96.3545284360045,-144.32220303974105,-29.323268524254473,90.0,34.51267382796635,-110.0,110.0,0.0,0.0,0.0,-1.0,0.6023597919648879,-1.6817037704147808,-2.5188976267752503,-0.5117875831946592,1.5707963267948966,0.6023597919648879,-0.11,0.11,0.0
Target_752,35.48634257874201,-95.21601771612742,-145.71383870774173,-29.070143576130846,90.0,35.48634257874201,-120.0,110.0,0.0,0.0,0.0,-1.0,0.6193535174897032,-1.661833009783675,-2.5431862511700527,-0.5073697194309621,1.5707963267948966,0.6193535174897032,-0.12,0.11,0.0
Target_753,36.51437720568923,-94.04546718070046,-147.09434860728788,-28.860184212011653,90.0,36.51437720568923,-130.0,110.0,0.0,0.0,0.0,-1.0,0.6372961065544438,-1.641403048879492,-2.567280694273509,-0.5037052372316886,1.5707963267948966,0.6372961065544438,-0.13,0.11,0.0
Target_754,37.60125684608259,-92.83843772895884,-148.463329403756,-28.698232867285157,90.0,37.601256846082606,-140.0,110.0,0.0,0.0,0.0,-1.0,0.6562657348522,-1.6203364107780587,-2.591173916568452,-0.5008786530381788,1.5707963267948966,0.6562657348522002,-0.14,0.11,0.0
Target_755,39.03045705892326,-93.2881136243233,-147.9598567992773,-28.75202957639935,90.0,39.03045705892326,-140.0,120.0,0.0,0.0,0.0,-1.0,0.6812099842364734,-1.628184735719022,-2.5823866619267077,-0.5018175827389592,1.5707963267948966,0.6812099842364734,-0.14,0.12,0.0
Target_756,37.920871193171706,-94.46774230628452,-146.60228333562884,-28.929974358086675,90.0,37.92087119317172,-130.0,120.0,0.0,0.0,0.0,-1.0,0.6618440575455169,-1.6487731401702064,-2.5586925351483383,-0.5049233050661455,1.5707963267948966,0.6618440575455172,-0.13,0.12,0.0
Target_757,36.86989764584402,-95.61411956463064,-145.23265143940193,-29.153228995967453,90.0,36.869897645844034,-120.0,120.0,0.0,0.0,0.0,-1.0,0.6435011087932844,-1.6687811977983318,-2.534787949018846,-0.5088198335675127,1.5707963267948966,0.6435011087932846,-0.12,0.12,0.0
Target_758,35.87322388696856,-96.7311998565537,-143.85137355691126,-29.417426586535043,90.0,35.87322388696856,-110.0,120.0,0.0,0.0,0.0,-1.0,0.6261058701326795,-1.6882779269015287,-2.510680102084408,-0.513430951398753,1.5707963267948966,0.6261058701326795,-0.11,0.12,0.0
Target_759,34.92692847535818,-97.82243810050684,-142.45876114950443,-29.71880074998873,90.0,34.926928475358196,-100.0,120.0,0.0,0.0,0.0,-1.0,0.6095898995035635,-1.707323627182192,-2.486374430371034,-0.5186909228314636,1.5707963267948966,0.6095898995035637,-0.1,0.12,0.0
Target_760,34.02744052404407,-98.8908676443099,-141.05503809945492,-30.054094256235146,90.0,34.02744052404408,-90.0,120.0,0.0,0.0,0.0,-1.0,0.5938908731711137,-1.7259712405471366,-2.4618748413615332,-0.5245428984760196,1.5707963267948966,0.5938908731711139,-0.09,0.12,0.0
Target_761,33.17150366507849,-99.93916491119347,-139.6403516011053,-30.420483487701212,90.0,33.17150366507849,-80.0,120.0,0.0,0.0,0.0,-1.0,0.578951956792986,-1.7442674793939126,-2.437183904081823,-0.5309375969089541,1.5707963267948966,0.578951956792986,-0.08,0.12,0.0
Target_762,32.35614402387395,-100.96970320356243,-138.21478100483762,-30.81551579159995,90.0,32.356144023873966,-70.0,120.0,0.0,0.0,0.0,-1.0,0.5647212464660872,-1.7622537656636308,-2.412303003457333,-0.5378322112637259,1.5707963267948966,0.5647212464660875,-0.07,0.12,0.0
Target_763,31.578641754648288,-101.98459766435556,-136.77834498320868,-31.23705735243577,90.0,31.578641754648288,-60.0,120.0,0.0,0.0,0.0,-1.0,0.551151271926372,-1.7799670155647234,-2.38723246538566,-0.545189499434307,1.5707963267948966,0.551151271926372,-0.06,0.12,0.0
Target_764,30.836505731411194,-102.98574300926933,-135.33100731134738,-31.683249679383337,90.0,30.836505731411194,-50.0,120.0,0.0,0.0,0.0,-1.0,0.5381985548232275,-1.7974402981244828,-2.361971657623531,-0.552977024636677,1.5707963267948966,0.5381985548232275,-0.05,0.12,0.0
Target_765,30.127451030880508,-103.97484533303884,-133.87268149279822,-32.15247317416299,90.0,30.127451030880515,-40.0,120.0,0.0,0.0,0.0,-1.0,0.5258232157222247,-1.814703390313388,-2.3365190705230066,-0.5611665195482964,1.5707963267948966,0.5258232157222248,-0.04,0.12,0.0
Target_766,29.449378883381954,-104.95344904482573,-132.4032344137516,-32.643316541422706,90.0,29.449378883381954,-30.0,120.0,0.0,0.0,0.0,-1.0,0.5139886241823063,-1.8317832471563067,-2.3108723808098293,-0.5697333524185542,1.5707963267948966,0.5139886241823063,-0.03,0.12,0.0
Target_767,28.800358804442823,-105.92295978931617,-130.92248917015473,-33.15455104052913,90.0,28.800358804442823,-20.0,120.0,0.0,0.0,0.0,-1.0,0.5026610868932649,-1.8487044017811263,-2.2850285009258187,-0.5786560776777452,1.5707963267948966,0.5026610868932649,-0.02,0.12,0.0
Target_768,28.17861265313394,-106.88466405138138,-129.43022718133585,-33.6851087672828,90.0,28.178612653133946,-10.0,120.0,0.0,0.0,0.0,-1.0,0.4918095694413221,-1.8654893075846266,-2.2589836159185706,-0.5879160568814932,1.5707963267948966,0.4918095694413222,-0.01,0.12,0.0
Target_769,27.582500393206047,-107.83974601503928,-127.92618967875603,-34.234064306204715,90.0,27.582500393206054,0.0,120.0,0.0,0.0,0.0,-1.0,0.4814054477940761,-1.88215863247687,-2.23273320942508,-0.5974971384827406,1.5707963267948966,0.48140544779407624,0.0,0.12,0.0
Target_770,27.0105073598231,-108.78930214554657,-126.41007863798151,-34.80061921647189,90.0,27.010507359823116,10.0,120.0,0.0,0.0,0.0,-1.0,0.47142228606307385,-1.898731513386719,-2.2062720799377264,-0.6073853870602437,1.5707963267948966,0.4714222860630741,0.01,0.12,0.0
Target_771,26.461232858423863,-109.73435388164555,-124.88155720487146,-35.384088913483,90.0,26.461232858423877,20.0,120.0,0.0,0.0,0.0,-1.0,0.46183563751640694,-1.9152257777833348,-2.1795943482426536,-0.6175688543587013,1.5707963267948966,0.4618356375164072,0.02,0.12,0.0
Target_772,25.933379943194794,-110.67585875925144,-123.34024965246493,-35.9838915882836,90.0,25.9333799431948,30.0,120.0,0.0,0.0,0.0,-1.0,0.45262286617940917,-1.931658137821144,-2.152693456667305,-0.6280373858962406,1.5707963267948966,0.4526228661794093,0.03,0.12,0.0
Target_773,25.4257462410772,-111.61472023502517,-121.78574089243216,-36.59953887254265,90.0,25.425746241077206,40.0,120.0,0.0,0.0,0.0,-1.0,0.44376298668336905,-1.9480443617935284,-2.1255621605536383,-0.6387824580375225,1.5707963267948966,0.44376298668336916,0.04,0.12,0.0
Target_774,24.937215703426084,-112.55179643582113,-120.21757555367327,-37.23062801050558,90.0,24.93721570342609,50.0,120.0,0.0,0.0,0.0,-1.0,0.43523652030481896,-1.9643994268394973,-2.098192512176644,-0.6497970413685484,1.5707963267948966,0.4352365203048191,0.05,0.12,0.0
Target_775,24.46675118163686,-113.4879080259831,-118.63525663021528,-37.876835343801645,90.0,24.466751181636866,60.0,120.0,0.0,0.0,0.0,-1.0,0.4270253653857764,-1.9807376562539036,-2.0705758371456895,-0.6610754869850971,1.5707963267948966,0.4270253653857765,0.06,0.12,0.0
Target_776,24.013387735492493,-114.4238453573387,-117.03824369055712,-38.537910952104156,90.0,24.0133877354925,70.0,120.0,0.0,0.0,0.0,-1.0,0.4191126805423692,-1.997072844278388,-2.042702703151701,-0.6726134329546003,1.5707963267948966,0.41911268054236933,0.07,0.12,0.0
Target_777,23.576226593872484,-115.36037504533581,-115.4259506306438,-39.213674324020374,90.0,23.57622659387249,80.0,120.0,0.0,0.0,0.0,-1.0,0.4114827792593228,-2.0134183708766127,-2.0145628807491596,-0.6844077287589173,1.5707963267948966,0.4114827792593229,0.08,0.12,0.0
Target_778,23.154429696992857,-116.29824609815338,-113.79774294233437,-39.90401095951225,90.0,23.154429696992857,90.0,120.0,0.0,0.0,0.0,-1.0,0.40412103463407834,-2.029787308707425,-1.9861452956818744,-0.6964563759953905,1.5707963267948966,0.40412103463407834,0.09,0.12,0.0
Target_779,22.74721475768891,-117.23819571312751,-112.15293445816178,-40.60886982871072,90.0,22.747214757688916,100.0,120.0,0.0,0.0,0.0,-1.0,0.3970137931799156,-2.0461925242915764,-1.9574379720683257,-0.7087584840247878,1.5707963267948966,0.3970137931799157,0.1,0.12,0.0
Target_780,22.353850786554233,-118.18095484596776,-110.49078352093247,-41.32826163309976,90.0,22.35385078655424,110.0,120.0,0.0,0.0,0.0,-1.0,0.39014829672489554,-2.0626467752128854,-1.9284279655485645,-0.7213142396232395,1.5707963267948966,0.39014829672489565,0.11,0.12,0.0
Target_781,21.973654032147124,-119.12725365267795,-108.81048851278092,-42.06225783454113,90.0,21.973654032147138,120.0,120.0,0.0,0.0,0.0,-1.0,0.38351261155509525,-2.079162805097672,-1.899101285251495,-0.734124890035523,1.5707963267948966,0.3835126115550955,0.12,0.12,0.0
Target_782,21.605984293083445,-120.07782690167346,-107.11118266208854,-42.81099043623799,90.0,21.60598429308346,130.0,120.0,0.0,0.0,0.0,-1.0,0.3770955640484856,-2.095753438074023,-1.86944280315851,-0.7471927391521564,1.5707963267948966,0.3770955640484859,0.13,0.12,0.0
Target_783,21.250241563752468,-121.03341945429145,-105.39192802746749,-43.574652518241066,90.0,21.250241563752475,140.0,120.0,0.0,0.0,0.0,-1.0,0.37088668213162906,-2.1124316744247444,-1.8394361491042004,-0.7605211568557451,1.5707963267948966,0.3708866821316292,0.14,0.12,0.0
Target_784,22.145835705917616,-121.23622776732066,-105.02568086164202,-43.73809137103734,90.0,22.145835705917623,140.0,130.0,0.0,0.0,0.0,-1.0,0.3865177486739851,-2.1159713472375192,-1.8330439301844483,-0.7633737029627224,1.5707963267948966,0.3865177486739852,0.14,0.13,0.0
Target_785,22.514475791017684,-120.28294289339416,-106.74305710948613,-42.973999997119705,90.0,22.514475791017695,130.0,130.0,0.0,0.0,0.0,-1.0,0.3929517319138134,-2.099333387478043,-1.8630178002048743,-0.7500377927017725,1.5707963267948966,0.39295173191381355,0.13,0.13,0.0
Target_786,22.895367012499076,-119.33492214981126,-108.4402044177815,-42.22487343240725,90.0,22.89536701249908,120.0,130.0,0.0,0.0,0.0,-1.0,0.3995995378206066,-2.082787304125316,-1.8926386086259879,-0.7369630676333858,1.5707963267948966,0.39959953782060664,0.12,0.13,0.0
Target_787,23.289118121137864,-118.39143070101417,-110.11806250112377,-41.490506797862096,90.0,23.289118121137875,110.0,130.0,0.0,0.0,0.0,-1.0,0.40647179109973136,-2.0663202718793956,-1.9219227565615118,-0.724145951943783,1.5707963267948966,0.4064717910997315,0.11,0.13,0.0
Target_788,23.69637798029081,-117.45174577918792,-111.7774985533969,-40.770755667415145,90.0,23.69637798029082,100.0,130.0,0.0,0.0,0.0,-1.0,0.41357981655315856,-2.049919676062182,-1.9508853793999745,-0.7115839249225324,1.5707963267948966,0.4135798165531588,0.1,0.13,0.0
Target_789,24.117838841123195,-116.51515135469785,-113.41931334476143,-40.065535300540716,90.0,24.117838841123202,90.0,130.0,0.0,0.0,0.0,-1.0,0.42093569624297333,-2.0335730195990087,-1.9795404532172296,-0.6992755075684514,1.5707963267948966,0.42093569624297345,0.09,0.13,0.0
Target_790,24.55423993437639,-115.58093291501766,-115.04424647819712,-39.37482060678522,90.0,24.554239934376398,80.0,130.0,0.0,0.0,0.0,-1.0,0.4285523321795444,-2.0172678318937454,-2.0079008865204306,-0.6872202619705137,1.5707963267948966,0.4285523321795445,0.08,0.13,0.0
Target_791,25.006371413604086,-114.64837225862968,-116.65298090914683,-38.69864683222349,90.0,25.0063714136041,70.0,130.0,0.0,0.0,0.0,-1.0,0.43644351514398005,-2.0009915779652157,-2.0359785991307007,-0.6754188032887736,1.5707963267948966,0.4364435151439803,0.07,0.13,0.0
Target_792,25.47507868906075,-113.71674221256345,-118.24614681217702,-38.037110975259566,90.0,25.475078689060766,60.0,130.0,0.0,0.0,0.0,-1.0,0.4446240003287509,-1.9847315662508536,-2.063784589669086,-0.6638728244647508,1.5707963267948966,0.4446240003287511,0.06,0.13,0.0
Target_793,25.961267196228363,-112.78530118154484,-119.82432486206713,-37.390373956388046,90.0,25.961267196228377,50.0,130.0,0.0,0.0,0.0,-1.0,0.4531095905641817,-1.9684748534714083,-2.0913289928223717,-0.6525851340909101,1.5707963267948966,0.453109590564182,0.05,0.13,0.0
Target_794,26.465907648389702,-111.85328743321944,-121.38804898262649,-36.75866358415409,90.0,26.46590764838971,40.0,130.0,0.0,0.0,0.0,-1.0,0.46191722799315005,-1.952208144889276,-2.118621127318985,-0.6415597081764286,1.5707963267948966,0.46191722799315016,0.04,0.13,0.0
Target_795,26.990041828775183,-110.91991301753498,-122.9378086042089,-36.14227837825614,90.0,26.99004182877519,30.0,130.0,0.0,0.0,0.0,-1.0,0.47106509516311856,-1.9359176881817042,-2.1456695353300597,-0.6308017568729262,1.5707963267948966,0.4710650951631187,0.03,0.13,0.0
Target_796,27.53478898470901,-109.98435720892346,-124.4740504598631,-35.541592331213465,90.0,27.534788984709017,20.0,130.0,0.0,0.0,0.0,-1.0,0.4805727266250388,-1.9195891589852752,-2.172482013818173,-0.620317807581242,1.5707963267948966,0.4805727266250389,0.02,0.13,0.0
Target_797,28.101352893952104,-109.0457593470926,-125.99717993988466,-34.95706071302274,90.0,28.101352893952118,10.0,130.0,0.0,0.0,0.0,-1.0,0.49046113226430116,-1.903207535944148,-2.1990656381787383,-0.6101158062618035,1.5707963267948966,0.4904611322643014,0.01,0.13,0.0
Target_798,28.691029682179114,-108.1032109355437,-127.50756201485282,-34.38922704960348,90.0,28.69102968217912,0.0,130.0,0.0,0.0,0.0,-1.0,0.5007529337414478,-1.886756962803177,-2.2254267783500365,-0.6002052392314761,1.5707963267948966,0.5007529337414479,0.0,0.13,0.0
Target_799,29.305216480334074,-107.15574683574653,-129.00552172767567,-33.8387314365778,90.0,29.30521648033408,-10.0,130.0,0.0,0.0,0.0,-1.0,0.5114725155915337,-1.8702205947172723,-2.2515711074010243,-0.5905972782663934,1.5707963267948966,0.5114725155915338,-0.01,0.13,0.0
Target_800,29.94542102158261,-106.2023353683856,-130.4913442453843,-33.30632038623011,90.0,29.945421021582618,-20.0,130.0,0.0,0.0,0.0,-1.0,0.5226461927225405,-1.8535804254855537,-2.2775036024353117,-0.581304952463825,1.5707963267948966,0.5226461927225406,-0.02,0.13,0.0
Target_801,30.6132722898084,-105.24186710018463,-131.9652744510439,-32.792858448771426,90.0,30.6132722898084,-30.0,130.0,0.0,0.0,0.0,-1.0,0.5343023962667003,-1.8368170918445188,-2.303228537468669,-0.5723433510715016,1.5707963267948966,0.5343023962667003,-0.03,0.13,0.0
Target_802,31.310532345159807,-104.27314205417338,-133.4275160447827,-32.299341901043874,90.0,31.310532345159807,-40.0,130.0,0.0,0.0,0.0,-1.0,0.5464718799752203,-1.8199096502450889,-2.3287494677390197,-0.5637298624005801,1.5707963267948966,0.5464718799752203,-0.04,0.13,0.0
Target_803,32.03910946708129,-103.29485503119503,-134.8782301101321,-31.826914858672865,90.0,32.039109467081296,-50.0,130.0,0.0,0.0,0.0,-1.0,0.5591879496074543,-1.8028353206645833,-2.354069204684359,-0.5554844550357473,1.5707963267948966,0.5591879496074544,-0.05,0.13,0.0
Target_804,32.80107277154819,-102.30557866887136,-136.31753308708903,-31.376888244039634,90.0,32.80107277154819,-60.0,130.0,0.0,0.0,0.0,-1.0,0.5724867180497778,-1.785569190929883,-2.379189780566014,-0.5476300088887937,1.5707963267948966,0.5724867180497778,-0.06,0.13,0.0
Target_805,33.59866847676328,-101.30374378854992,-137.7454940759144,-30.95076213553567,90.0,33.598668476763294,-70.0,130.0,0.0,0.0,0.0,-1.0,0.5864073892055471,-1.7680838737069504,-2.40411240141105,-0.5401927052666888,1.5707963267948966,0.5864073892055474,-0.07,0.13,0.0
Target_806,34.43433801013606,-100.28761648777612,-139.16213137489973,-30.5502521373242,90.0,34.43433801013606,-80.0,130.0,0.0,0.0,0.0,-1.0,0.6009925740215067,-1.7503491066890449,-2.428837386584904,-0.5332024871107421,1.5707963267948966,0.6009925740215067,-0.08,0.13,0.0
Target_807,35.310738168518526,-99.25527132169844,-140.5674081302077,-30.177320548093896,90.0,35.310738168518526,-90.0,130.0,0.0,0.0,0.0,-1.0,0.6162886423502806,-1.7323312845239418,-2.4533640928667704,-0.5266936029939783,1.5707963267948966,0.6162886423502806,-0.09,0.13,0.0
Target_808,36.23076356268737,-98.20455977691574,-141.96122694523928,-29.83421327784496,90.0,36.23076356268737,-100.0,130.0,0.0,0.0,0.0,-1.0,0.6323461146804856,-1.7139929085787677,-2.4776908203653174,-0.5207052514406044,1.5707963267948966,0.6323461146804856,-0.1,0.13,0.0
Target_809,37.19757159478297,-97.133073070205,-143.3434232593379,-29.52350367045709,90.0,37.19757159478297,-110.0,130.0,0.0,0.0,0.0,-1.0,0.6492200980752808,-1.6952919376553144,-2.5018146969552677,-0.5152823457741071,1.5707963267948966,0.6492200980752808,-0.11,0.13,0.0
Target_810,38.21461023206007,-96.03809809624175,-144.71375725920416,-29.248144644554117,90.0,38.21461023206007,-120.0,130.0,0.0,0.0,0.0,-1.0,0.6669707709157625,-1.6761810191327167,-2.525731537104958,-0.5104764241470159,1.5707963267948966,0.6669707709157625,-0.12,0.13,0.0
Target_811,39.285648849193564,-94.91656509637971,-146.07190402895503,-29.011530874665304,90.0,39.285648849193564,-130.0,130.0,0.0,0.0,0.0,-1.0,0.6856639212007489,-1.656606575615355,-2.5494356699624356,-0.5063467348069,1.5707963267948966,0.6856639212007489,-0.13,0.13,0.0
Target_812,40.41481241055524,-93.76498531872505,-147.4174415736769,-28.817573107598072,90.0,40.41481241055524,-140.0,130.0,0.0,0.0,0.0,-1.0,0.7053715431400552,-1.6365077168958968,-2.572919730327033,-0.5029615331617605,1.5707963267948966,0.7053715431400552,-0.14,0.13,0.0
Target_813,41.75436405820008,-94.26693627881457,-146.83711945863848,-28.895944262546955,90.0,41.75436405820008,-140.0,140.0,0.0,0.0,0.0,-1.0,0.7287511298919727,-1.6452684138330056,-2.562791198697475,-0.5043293678542091,1.5707963267948966,0.7287511298919727,-0.14,0.14,0.0
Target_814,40.60861552613834,-95.39007974979137,-145.50417201752555,-29.10574823268312,90.0,40.60861552613834,-130.0,140.0,0.0,0.0,0.0,-1.0,0.7087540456076034,-1.664870965373828,-2.5395268770940214,-0.507991137916841,1.5707963267948966,0.7087540456076034,-0.13,0.14,0.0
Target_815,39.52027772886119,-96.48632131852551,-144.15804820259314,-29.355630478881366,90.0,39.52027772886119,-120.0,140.0,0.0,0.0,0.0,-1.0,0.6897589676712146,-1.6840039901454666,-2.516032584383944,-0.5123524058552795,1.5707963267948966,0.6897589676712146,-0.12,0.14,0.0
Target_816,38.48542926727497,-97.5587086518008,-142.79917971198296,-29.642111636216242,90.0,38.48542926727497,-110.0,140.0,0.0,0.0,0.0,-1.0,0.671697454757337,-1.702720679967802,-2.4923158551211904,-0.517352445295697,1.5707963267948966,0.671697454757337,-0.11,0.14,0.0
Target_817,37.500468516372095,-98.60994399334132,-141.42790483957987,-29.962151167078837,90.0,37.500468516372095,-100.0,140.0,0.0,0.0,0.0,-1.0,0.6545066466511661,-1.7210681978910114,-2.4683825936478914,-0.5229381888457874,1.5707963267948966,0.6545066466511661,-0.1,0.14,0.0
Target_818,36.56208549746168,-99.64243278072624,-140.04447914128235,-30.313088077991473,90.0,36.562085497461695,-90.0,140.0,0.0,0.0,0.0,-1.0,0.6381287733263752,-1.7390885267208018,-2.444237260255898,-0.5290631934079909,1.5707963267948966,0.6381287733263754,-0.09,0.14,0.0
Target_819,35.667236049667736,-100.65832504075806,-138.64908431641732,-30.692590642824662,90.0,35.66723604966772,-80.0,140.0,0.0,0.0,0.0,-1.0,0.6225107041527177,-1.7568191915038835,-2.4198830261967137,-0.5356867626840932,1.5707963267948966,0.6225107041527175,-0.08,0.14,0.0
Target_820,34.81311821170203,-101.6595506918986,-137.24183558318487,-31.09861372491654,90.0,34.81311821170203,-70.0,140.0,0.0,0.0,0.0,-1.0,0.6076035356802008,-1.7742938756717102,-2.395321902407288,-0.5427732023056917,1.5707963267948966,0.6076035356802008,-0.07,0.14,0.0
